437,tall,Adjective,|taller|tallest|
438,ten,Adjective,|||
439,ten and a half,Adjective,|||
440,tens,Adjective,|||
441,tenth,Adjective,|||
442,tenth,Adjective,|||
443,terrible,Adjective,|terrible  more|terrible  most|
444,terrified,Adjective,|terrified  more|terrified  most|
445,thick,Adjective,|thicker|thickest|
446,thin,Adjective,|thinner|thinnest|
447,third,Adjective,|||
448,thirsty,Adjective,|thirsty  more|thirsty  most|
449,thirteenth,Adjective,|||
450,thirty,Adjective,|||
451,thirty-second,Adjective,|||
452,thorny,Adjective,|thornier|thorniest|
453,thousands,Adjective,|||
454,three,Adjective,|||
455,three and a half,Adjective,|||
456,three hundred,Adjective,|||
457,tired,Adjective,|tired  more|tired  most|
458,top,Adjective,|||
459,total,Adjective,|||
460,traditional,Adjective,|||
461,troubled,Adjective,|troubled  more|troubled  most|
462,true,Adjective,|truer|truest|
463,twelfth,Adjective,|||
464,twelve,Adjective,|||
465,twenty,Adjective,|||
466,twenty-one,Adjective,|||
467,twenty fifth,Adjective,|||
468,twenty five,Adjective,|||
469,two,Adjective,|||
470,two tenths,Adjective,|||
471,two thirds,Adjective,|||
472,ugly,Adjective,|uglier|ugliest|
473,unclean,Adjective,|unclean  more|unclean  most|
474,unrighteous,Adjective,|unrighteous  more|unrighteous  most|
475,upset,Adjective,|upset  more|upset  most|
476,useful,Adjective,|useful  more|useful  most|
477,useless,Adjective,|useless  more|useless  most|
478,valuable,Adjective,|valuable  more|valuable  most|
479,violent,Adjective,|violent  more|violent  most|
480,warm,Adjective,|warmer|warmest|
481,weak,Adjective,|weaker|weakest|
482,weary,Adjective,|||
483,well,Adjective,|weller|wellest|
484,western,Adjective,|||
485,wet,Adjective,|wetter|wettest|
486,white,Adjective,|whiter|whitest|
487,whole,Adjective,|||
488,wicked,Adjective,|wicked  more|wicked  most|
489,wide,Adjective,|wider|widest|
490,wild,Adjective,|wilder|wildest|
491,willing,Adjective,|willing  more|willing  most|
492,wise,Adjective,|wiser|wisest|
493,wonderful,Adjective,|wonderful  more|wonderful  most|
494,worthless,Adjective,|worthless  more|worthless  most|
495,worthy,Adjective,|worthy  more|worthy  most|
496,wrong,Adjective,|||
497,yellow,Adjective,|||
498,young,Adjective,|younger|youngest|
499,10th,Adjective,|||
500,10,000,Adjective,|||
501,105,Adjective,|||
502,109,Adjective,|||
503,11,Adjective,|||
504,110,Adjective,|||
505,114,Adjective,|||
506,115,Adjective,|||
507,119,Adjective,|||
508,120,Adjective,|||
509,12,000,Adjective,|||
510,120,000,Adjective,|||
511,127,Adjective,|||
512,1,290,Adjective,|||
513,13,Adjective,|||
514,130,Adjective,|||
515,133,Adjective,|||
516,1,335,Adjective,|||
517,135,Adjective,|||
518,137,Adjective,|||
519,14,Adjective,|||
520,1.4,Adjective,|||
521,140,Adjective,|||
522,147,Adjective,|||
523,1.5,Adjective,|||
524,150,Adjective,|||
525,15,000,Adjective,|||
526,16,Adjective,|||
527,1,600,Adjective,|||
528,162,Adjective,|||
529,17,Adjective,|||
530,17th,Adjective,|||
531,175,Adjective,|||
532,180,Adjective,|||
533,18,000,Adjective,|||
534,182,Adjective,|||
535,187,Adjective,|||
536,19,Adjective,|||
537,200,Adjective,|||
538,2,000,Adjective,|||
539,20,000,Adjective,|||
540,200,000,Adjective,|||
541,205,Adjective,|||
